Prop,Property,Property Address,Unit,SqFt,Beds,Baths,Status,Resident,Email,Lease From,Lease To,Market Rent,Rent
GRN,Greenfield Commons,1400 Greenfield Rd,D424,715,1,1,Notice,"Eriksen, Katrien",katrien.eriksen@mail.example.net,2026-02-16,2026-11-01,"1,435.00","1,390.00"
GRN,Greenfield Commons Apartments,1400 Greenfield Road,D425,"1,287",3,1,Notice,"Ishikawa, Valentina",valentina.ishikawa@mail.example.net,2025-09-27,2026-04-13,-,"2,345.00"
GRN,Greenfield Commons,1400 Greenfield Rd,D426,964,2,2,MTM,"Ashworth, Clemence",clemence.ashworth@example.org,2025-12-16,2026-11-16,"$1,830.00","1,830.00"
GRN,Greenfield Commons,1400 Greenfield Road,D427,730,1,1,Employee,"Ishikawa, Wilhelmina",wilhelmina.ishikawa@example.com,2025-03-04,2025-09-20,"$1,505.00","1,480.00"
GRN,Greenfield Commons,1400 Greenfield Rd,D428,"1,267",3,1,Occupied,"Ferrante, Marisol",marisol.ferrante@example.com,2024-04-15,,"2,360.00","2,330.00"
GRN,Greenfield Commons Apartments,1400 Greenfield Rd,D429,"1,216",3,1.5,Notice,"Quintero, Soren",soren.quintero@mail.example.net,2024-05-23,2025-03-31,"$2,395.00","2,385.00"
GRN,Greenfield Commons,1400 Greenfield Rd,D430,688,1,1,MTM,"Mwangi, Elke",elke.mwangi@example.org,2024-03-14,2025-01-07,"$1,430.00","$1,395.00"
HWK,Hawthorn Yard,22 Hawthorn St,A101,"1,244",3,1.5,Occupied,"Nakamura, Priya",priya.nakamura@example.com,2024-08-25,2025-09-07,"2,480.00","2,385.00"
HWK,Hawthorn Yard,22 Hawthorn St,A101,"1,244",3,1.5,Occupied,"Lindgren, Wilhelmina",wilhelmina.lindgren@example.com,2025-09-17,2026-06-28,"$2,480.00","$2,425.00"
HWK,Hawthorn Yard,22 Hawthorn St,A102,"1,070",2,1,Occupied,"Wexler, Wilhelmina",wilhelmina.wexler@example.com,2024-12-27,2025-07-29,"$2,050.00","2,050.00"
HWK,Hawthorn Yard,22 Hawthorn St,A103,424,0,1,Occupied,"Lindgren, Priya",priya.lindgren@mail.example.net,2024-05-05,2024-12-04,$990.00,985.00
HWK,Hawthorn Yard,22 Hawthorn St,A104,954,2,1.5,Down,,,,,"$1,900.00",
HWK,Hawthorn Yard,22 Hawthorn St,A105,"1,303",3,1.5,Vacant,,,,,"2,475.00",
HWK,Hawthorn Yard,22 Hawthorn St,A106,"1,221",3,2,Vacant,,,,,"$2,450.00",
HWK,Hawthorn Yard,22 Hawthorn St,A107,"1,019",2,2,Occupied,"Broussard, Aurelio",aurelio.broussard@example.com,2024-08-10,2025-04-08,"$2,060.00","$2,050.00"
HWK,Hawthorn Yard,22 Hawthorn St,A108,970,2,1.5,Occupied,"Fontaine, Katrien",katrien.fontaine@mail.example.net,2024-08-29,2025-05-12,"$2,005.00","1,955.00"
HWK,Hawthorn Yard,22 Hawthorn St,A109,"1,032",2,1.5,Occ,"Cisneros, Soren",soren.cisneros@mail.example.net,2024-07-15,2025-08-13,"$1,845.00","1,810.00"
HWK,Hawthorn Yard,22 Hawthorn St,A110,978,2,1,Occupied,"Engelhardt, Marisol",marisol.engelhardt@example.com,2026-02-22,2026-11-13,"1,955.00","$1,910.00"
HWK,Hawthorn Yard,22 Hawthorn St,A111,945,2,2,NTV,"Radulescu, Tamsin",tamsin.radulescu@example.com,2025-11-06,2026-11-19,"$2,040.00","$2,015.00"
HWK,Hawthorn Yard,22 Hawthorn St,A112,"1,337",3,2,Occupied,"Grierson, Ottilie",ottilie.grierson@mail.example.net,2026-06-13,2027-04-21,"2,345.00","$2,330.00"
HWK,Hawthorn Yard,22 Hawthorn St,A113,"1,029",2,2,Vacant,,,,,"1,895.00",
HWK,Hawthorn Yard,22 Hawthorn St,A114,"1,276",3,1.5,Notice,"Lindgren, Aurelio",aurelio.lindgren@mail.example.net,2025-01-11,2025-12-29,"$2,400.00","2,395.00"
HWK,Hawthorn Yard,22 Hawthorn St,A115,"1,064",2,1,Occupied,"Ferrante, Rosalind",rosalind.ferrante@example.com,2026-01-14,2027-01-06,"2,030.00","1,990.00"
HWK,Hawthorn Yard,22 Hawthorn St,A116,,2,1,Occupied,"Ubaldi, Aurelio",aurelio.ubaldi@example.com,2025-05-13,2026-01-27,"1,855.00","1,815.00"
HWK,Hawthorn Yard,22 Hawthorn St,A117,694,1,1,Occupied,"Fontaine, Zora",zora.fontaine@example.com,2023-04-13,2024-05-09,"$1,575.00","1,475.00"
HWK,Hawthorn Yard,22 Hawthorn St,A117,694,1,1,Occ,"Beaumont, Amara",amara.beaumont@example.com,2024-06-11,2025-07-10,"$1,575.00","$1,515.00"
HWK,Hawthorn Yard,22 Hawthorn St,A118,777,1,1,Occ,"Lindgren, Xavier",xavier.lindgren@example.com,2025-11-04,2026-09-30,"$1,405.00","1,400.00"
HWK,Hawthorn Yard,22 Hawthorn St,A119,"1,029",2,1,Notice,"Zambrano, Quentin",quentin.zambrano@mail.example.net,2025-02-09,2025-09-11,"1,945.00","1,910.00"
HWK,Hawthorn Yard,22 Hawthorn St,A120,"1,007",2,1,Occ,"Zambrano, Aurelio",aurelio.zambrano@mail.example.net,2024-04-12,2025-03-20,"2,070.00","2,050.00"
HWK,Hawthorn Yard,22 Hawthorn St,A121,"1,066",2,2,Occupied,"Sorokin, Delphine",delphine.sorokin@example.com,2026-04-13,2027-02-23,"$1,900.00","1,865.00"
HWK,Hawthorn Yard,22 Hawthorn St,A122,"1,312",3,2,MTM,"Jelinek, Aurelio",aurelio.jelinek@example.org,2024-08-10,2025-03-30,"2,335.00","2,300.00"
HWK,Hawthorn Yard,22 Hawthorn St,A123,982,2,2,Occupied,"Lindgren, Ilse",ilse.lindgren@example.com,2026-01-10,2026-09-08,"1,855.00","$1,805.00"
HWK,Hawthorn Yard,22 Hawthorn St,A124,"1,019",2,1.5,NTV,"Yoshida, Greta",greta.yoshida@example.com,2025-04-23,2026-01-25,"1,930.00","1,895.00"
HWK,Hawthorn Yard,22 Hawthorn St,A125,952,2,1,Vacant-Ready,,,,,"$1,960.00",
HWK,Hawthorn Yard,22 Hawthorn St,A126,803,1,1,Employee,"Tavares, Amara",amara.tavares@mail.example.net,2025-01-24,2025-11-30,"$1,400.00","$1,355.00"
HWK,Hawthorn Yard,22 Hawthorn St,A127,"1,000",2,1,Notice,"Zambrano, Wilhelmina",wilhelmina.zambrano@mail.example.net,2024-09-11,2025-08-14,"$2,000.00","$1,995.00"
HWK,Hawthorn Yard,22 Hawthorn St,A127,"1,000",2,1,Notice,"Calderon, Tamsin",tamsin.calderon@example.org,2024-09-11,2025-08-14,"2,000.00","$1,995.00"
HWK,Hawthorn Yard,22 Hawthorn St,A128,956,2,1.5,Occ,"Ubaldi, Soren",soren.ubaldi@mail.example.net,2024-05-27,2025-04-11,"$1,870.00","$1,860.00"
HWK,Hawthorn Yard,22 Hawthorn St,A129,944,2,1.5,Occ,"Tavares, Ottilie",ottilie.tavares@example.com,2025-12-15,2026-12-02,"1,915.00","1,895.00"
HWK,Hawthorn Yard,22 Hawthorn St,A130,818,1,1,Occupied,"Villanueva, Quentin",quentin.villanueva@example.org,2025-11-18,2026-09-28,"$1,545.00","$1,500.00"
HWK,Hawthorn Yard,22 Hawthorn St,A201,806,1,1,Occupied,"Grierson, Ilse",ilse.grierson@example.org,2024-06-21,2025-06-28,-,"1,460.00"
HWK,Hawthorn Yard,22 Hawthorn St,A202,816,1,1,Occ,"Zambrano, Hamza",hamza.zambrano@example.com,2024-10-30,2025-06-01,"1,485.00","1,475.00"
HWK,Hawthorn Yard,22 Hawthorn St,A203,461,0,1,Occ,"Oyelaran, Bastien",bastien.oyelaran@example.org,2025-07-19,2026-08-06,-,"1,120.00"
HWK,Hawthorn Yard,22 Hawthorn St,A204,975,2,1.5,Occupied,"Danquah, Katrien",katrien.danquah@example.com,2025-08-20,2026-03-10,"2,070.00","$2,015.00"
HWK,Hawthorn Yard,22 Hawthorn St,A205,779,1,1,NTV,"Kowalczyk, Hamza",hamza.kowalczyk@example.com,2024-07-21,2025-05-11,"1,470.00","1,425.00"
HWK,Hawthorn Yard,22 Hawthorn St,A206,721,1,1,Vacant-Ready,,,,,"$1,460.00",
HWK,Hawthorn Yard,22 Hawthorn St,A207,964,2,2,Occ,"Mwangi, Ottilie",ottilie.mwangi@example.com,2024-06-19,2025-03-01,"1,935.00","1,930.00"
HWK,Hawthorn Yard,22 Hawthorn St,A207,964,2,2,Occ,"Radulescu, Bastien",bastien.radulescu@example.org,2024-06-19,2025-03-01,"$1,935.00","1,930.00"
HWK,Hawthorn Yard,22 Hawthorn St,A208,"1,005",2,2,Occupied,"Ubaldi, Priya",priya.ubaldi@example.org,2025-04-08,2025-11-21,"$2,005.00","$1,965.00"
HWK,Hawthorn Yard,22 Hawthorn St,A209,428,0,1,Notice,"Ashworth, Valentina",valentina.ashworth@mail.example.net,2024-08-21,2025-04-18,"$1,010.00",$975.00
HWK,Hawthorn Yard,22 Hawthorn St,A210,774,1,1,Occ,"Cisneros, Clemence",clemence.cisneros@example.org,2025-11-27,2026-06-06,"$1,445.00","1,385.00"
HWK,Hawthorn Yard,22 Hawthorn St,A211,"1,340",3,2,Occupied,"Quintero, Bastien",bastien.quintero@example.org,2024-09-28,2025-10-25,"$2,430.00","2,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,A212,783,1,1,Occupied,"Ubaldi, Dario",dario.ubaldi@example.com,2024-11-24,,"$1,555.00","1,515.00"
HWK,Hawthorn Yard Apts,22 Hawthorn St,A213,960,2,1.5,Notice,"Sorokin, Joaquin",joaquin.sorokin@example.com,2025-06-28,2026-04-01,"$1,990.00","$1,940.00"
HWK,Hawthorn Yard Apts,22 Hawthorn St,A214,783,1,1,Occupied,"Cisneros, Marisol",marisol.cisneros@example.com,2024-02-13,2024-11-08,"$1,505.00","1,470.00"
HWK,Hawthorn Yard,22 Hawthorn St,A215,742,1,1,Occupied,"Cisneros, Wilhelmina",wilhelmina.cisneros@mail.example.net,2024-06-02,2025-03-13,"$1,480.00","$1,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,A216,"1,009",2,1.5,Notice,"Dupont, Greta",greta.dupont@example.org,2025-04-22,2026-05-07,"1,900.00","1,850.00"
HWK,Hawthorn Yard,22 Hawthorn St,A217,689,1,1,Occupied,"Beaumont, Ferran",ferran.beaumont@example.com,2024-08-12,2025-07-22,"$1,405.00","1,345.00"
HWK,Hawthorn Yard,22 Hawthorn St,A218,794,1,1,Model,,,,,"$1,655.00",
HWK,Hawthorn Yard,22 Hawthorn St,A219,"1,271",3,1.5,Occupied,"Pemberton, Hamza",hamza.pemberton@example.com,2024-04-27,2025-05-28,"$2,320.00","$2,265.00"
HWK,Hawthorn Yard,22 Hawthorn St,A219,"1,271",3,1.5,Employee,"Pemberton, Delphine",delphine.pemberton@example.com,2025-06-19,2026-06-28,"2,320.00","$2,305.00"
HWK,Hawthorn Yard,22 Hawthorn St,A220,"1,077",2,2,Occupied,"Cisneros, Wilhelmina",wilhelmina.cisneros@example.org,2024-04-03,,"$2,035.00","$2,010.00"
HWK,Hawthorn Yard,22 Hawthorn St,A221,"1,221",3,1,NTV,"Oyelaran, Amara",amara.oyelaran@example.com,2024-04-05,2025-02-17,"2,360.00","$2,305.00"
HWK,Hawthorn Yard,22 Hawthorn St,A222,"1,293",3,2,Occupied,"Wexler, Marisol",marisol.wexler@example.com,2024-04-12,2025-02-21,"2,460.00","$2,395.00"
HWK,Hawthorn Yard,22 Hawthorn St,A222,"1,293",3,2,Occupied,"Radulescu, Ilse",ilse.radulescu@mail.example.net,2025-03-08,2025-09-14,"2,460.00","2,435.00"
HWK,Hawthorn Yard,22 Hawthorn St,A223,"1,202",3,1.5,Notice,"Dupont, Clemence",clemence.dupont@example.com,2026-05-27,2027-01-12,"2,410.00","$2,365.00"
HWK,Hawthorn Yard,22 Hawthorn St,A223,"1,202",3,1.5,Notice,"Villanueva, Elke",elke.villanueva@example.org,2026-05-27,2027-01-12,"$2,410.00","2,365.00"
HWK,Hawthorn Yard,22 Hawthorn St,A224,"1,331",3,2,Occ,"Eriksen, Aurelio",aurelio.eriksen@example.org,2026-04-23,2027-04-21,"$2,245.00","$2,195.00"
HWK,Hawthorn Yard Apts,22 Hawthorn St,A224,"1,331",3,2,Occ,"Villanueva, Hamza",hamza.villanueva@mail.example.net,2026-04-23,2027-04-21,"$2,245.00","2,195.00"
HWK,Hawthorn Yard,22 Hawthorn St,A225,766,1,1,Occupied,"Ubaldi, Valentina",valentina.ubaldi@example.com,2026-06-16,2027-02-15,"1,490.00","$1,450.00"
HWK,Hawthorn Yard,22 Hawthorn St,A226,"1,280",3,2,Vacant,,,,,"$2,265.00",
HWK,Hawthorn Yard,22 Hawthorn St,A227,"1,036",2,1.5,Occ,"Radulescu, Dario",dario.radulescu@example.org,2024-12-16,2025-06-27,"$1,925.00","1,870.00"
HWK,Hawthorn Yard,22 Hawthorn St,A228,691,1,1,Occupied,"Tavares, Nadim",nadim.tavares@example.com,2025-04-05,2025-12-16,"$1,550.00","$1,490.00"
HWK,Hawthorn Yard,22 Hawthorn St,A229,"1,325",3,2,NTV,"Sorokin, Joaquin",joaquin.sorokin@example.org,2024-07-03,2025-02-19,"2,410.00","$2,405.00"
HWK,Hawthorn Yard,22 Hawthorn St,A230,"1,065",2,2,Occ,"Sorokin, Ferran",ferran.sorokin@mail.example.net,2024-12-05,2025-08-30,"1,970.00","$1,945.00"
HWK,Hawthorn Yard,22 Hawthorn St,A301,737,1,1,Occupied,"Mwangi, Joaquin",joaquin.mwangi@example.com,2026-06-11,2027-04-17,"1,465.00","$1,450.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A301,737,1,1,Occupied,"Grierson, Wilhelmina",wilhelmina.grierson@example.com,2026-06-11,2027-04-17,"1,465.00","1,450.00"
HWK,Hawthorn Yard,22 Hawthorn St,A302,968,2,1.5,Notice,"Sorokin, Zora",zora.sorokin@example.com,2025-08-11,2026-05-10,"$2,070.00","2,030.00"
HWK,Hawthorn Yard,22 Hawthorn St,A303,539,0,1,NTV,"Wexler, Aurelio",aurelio.wexler@mail.example.net,2025-02-14,2026-02-09,"1,000.00",990.00
HWK,Hawthorn Yard,22 Hawthorn St,A304,810,1,1,Occ,"Broussard, Casimir",casimir.broussard@example.com,2025-04-13,2026-04-23,"$1,600.00","$1,565.00"
HWK,Hawthorn Yard,22 Hawthorn St,A305,709,1,1,NTV,"Fontaine, Valentina",valentina.fontaine@mail.example.net,2025-10-14,2026-06-06,"1,650.00","$1,640.00"
HWK,Hawthorn Yard,22 Hawthorn St,A306,950,2,1.5,NTV,"Beaumont, Ilse",ilse.beaumont@mail.example.net,2024-03-04,2025-03-05,"$1,825.00","$1,785.00"
HWK,Hawthorn Yard,22 Hawthorn St,A307,452,0,1,Occ,"Sorokin, Quentin",quentin.sorokin@example.com,2024-10-17,2025-10-08,"1,180.00","$1,160.00"
HWK,Hawthorn Yard,22 Hawthorn St,A308,783,1,1,Occupied,"Zambrano, Joaquin",joaquin.zambrano@mail.example.net,2025-10-19,2026-10-31,"1,525.00","$1,520.00"
HWK,Hawthorn Yard,22 Hawthorn St,A309,793,1,1,Occupied,"Kowalczyk, Tamsin",tamsin.kowalczyk@mail.example.net,2025-01-11,2025-07-16,"1,625.00","$1,610.00"
HWK,Hawthorn Yard,22 Hawthorn St,A310,505,0,1,Occupied,"Lindgren, Ilse",ilse.lindgren@example.com,2024-07-01,2025-02-02,"1,150.00","$1,115.00"
HWK,Hawthorn Yard,22 Hawthorn St,A311,716,1,1,Vacant,"Calderon, Clemence",,,,"1,625.00",
HWK,Hawthorn Yard,22 Hawthorn St,A312,751,1,1,Notice,"Pemberton, Elke",elke.pemberton@example.com,2025-07-10,2026-06-16,"1,490.00","$1,485.00"
HWK,Hawthorn Yard Apts,22 Hawthorn St,A312,751,1,1,Notice,"Yoshida, Lachlan",lachlan.yoshida@example.com,2025-07-10,2026-06-16,"$1,490.00","1,485.00"
HWK,Hawthorn Yard,22 Hawthorn St,A313,"1,015",2,2,Employee,"Ferrante, Zora",zora.ferrante@example.com,2024-07-11,2025-03-01,"2,065.00","$2,060.00"
HWK,Hawthorn Yard,22 Hawthorn St,A314,"1,071",2,2,Occ,"Eriksen, Valentina",valentina.eriksen@example.com,2025-09-14,,"$2,060.00","$2,055.00"
HWK,Hawthorn Yard,22 Hawthorn St,A315,953,2,1,Occupied,"Zambrano, Nadim",nadim.zambrano@example.com,2024-06-01,2025-07-05,"$1,915.00","$1,860.00"
HWK,Hawthorn Yard,22 Hawthorn St,A315,953,2,1,Occupied,"Beaumont, Soren",soren.beaumont@example.org,2025-07-27,2026-07-03,"1,915.00","$1,900.00"
HWK,Hawthorn Yard,22 Hawthorn St,A316,526,0,1,MTM,"Jelinek, Amara",amara.jelinek@example.com,2024-07-28,2025-07-10,"1,060.00","1,015.00"
HWK,Hawthorn Yard,22 Hawthorn St,A317,974,2,1,Occ,"Villanueva, Rosalind",rosalind.villanueva@example.org,2026-03-13,2026-10-25,"$1,975.00","$1,955.00"
HWK,Hawthorn Yard,22 Hawthorn St,A318,707,1,1,Notice,"Fontaine, Bastien",bastien.fontaine@example.com,2025-06-16,2026-03-18,"$1,560.00","1,550.00"
HWK,Hawthorn Yard,22 Hawthorn St,A319,"1,220",3,1,Occupied,"Cisneros, Priya",priya.cisneros@example.com,2025-04-16,2025-12-09,"$2,410.00","2,395.00"
HWK,Hawthorn Yard,22 Hawthorn St,A320,"1,246",3,2,Notice,"Radulescu, Zora",zora.radulescu@example.com,2024-04-08,2024-12-14,"$2,415.00","$2,400.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A321,745,1,1,Employee,"Kowalczyk, Ferran",ferran.kowalczyk@example.com,2025-10-11,2026-10-06,"$1,470.00","1,425.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A322,697,1,1,Occupied,"Lindgren, Katrien",katrien.lindgren@example.com,2025-11-13,2026-07-30,"1,625.00","1,570.00"
HWK,Hawthorn Yard,22 Hawthorn St,A323,501,0,1,MTM,"Radulescu, Soren",soren.radulescu@example.com,2024-05-12,2025-06-11,$995.00,965.00
HWK,Hawthorn Yard,22 Hawthorn St,A324,961,2,1.5,Occupied,"Kowalczyk, Casimir",casimir.kowalczyk@example.org,2026-02-18,2026-11-15,"$1,835.00","1,785.00"
HWK,Hawthorn Yard,22 Hawthorn St,A325,"1,227",3,1.5,Notice,"Mwangi, Joaquin",joaquin.mwangi@mail.example.net,2024-10-17,2025-05-08,"2,445.00","$2,385.00"
HWK,Hawthorn Yard,22 Hawthorn St,A326,"1,017",2,1.5,Occupied,"Danquah, Katrien",katrien.danquah@example.com,2026-06-02,2027-01-09,"$1,895.00","1,865.00"
HWK,Hawthorn Yard,22 Hawthorn St,A327,"1,012",2,1,Notice,"Pemberton, Tamsin",tamsin.pemberton@example.com,2025-03-30,2025-12-03,"2,065.00","2,045.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A328,779,1,1,Model,,,,,"$1,460.00",
HWK,Hawthorn Yard,22 Hawthorn St,A329,"1,004",2,1.5,Occupied,"Broussard, Katrien",katrien.broussard@example.com,2023-06-14,2024-05-04,"$1,940.00","$1,860.00"
HWK,Hawthorn Yard,22 Hawthorn St,A329,"1,004",2,1.5,Occupied,"Yoshida, Katrien",katrien.yoshida@mail.example.net,2024-06-07,2025-06-16,"1,940.00","1,900.00"
HWK,Hawthorn Yard,22 Hawthorn St,A330,812,1,1,Occupied,"Engelhardt, Ulrich",ulrich.engelhardt@mail.example.net,2025-09-06,2026-08-16,"1,470.00","$1,470.00"
HWK,Hawthorn Yard,22 Hawthorn St,A401,801,1,1,Vacant,,,,,"1,570.00",
HWK,Hawthorn Yard,22 Hawthorn Street,A402,554,0,1,NTV,"Calderon, Zora",zora.calderon@example.com,2025-02-06,2025-11-16,"1,085.00","$1,025.00"
HWK,Hawthorn Yard,22 Hawthorn St,A403,739,1,1,MTM,"Ishikawa, Nadim",nadim.ishikawa@example.org,2026-03-29,2027-03-03,"$1,610.00","1,575.00"
HWK,Hawthorn Yard,22 Hawthorn St,A404,"1,202",3,1.5,Vacant-Ready,,,,,"$2,325.00",
HWK,Hawthorn Yard,22 Hawthorn St,A405,747,1,1,Occupied,"Nakamura, Bettina",bettina.nakamura@mail.example.net,2024-10-28,2025-04-29,"$1,420.00","$1,395.00"
HWK,Hawthorn Yard,22 Hawthorn St,A406,696,1,1,Notice,"Lindgren, Dario",dario.lindgren@mail.example.net,2025-01-09,2025-09-14,"1,455.00","1,405.00"
HWK,Hawthorn Yard Apts,22 Hawthorn St,A407,820,1,1,Occ,"Zambrano, Hamza",hamza.zambrano@mail.example.net,2025-02-10,2026-02-13,"$1,565.00","$1,525.00"
HWK,Hawthorn Yard,22 Hawthorn St,A408,"1,238",3,1,Vacant,,,,,"$2,415.00",
HWK,Hawthorn Yard,22 Hawthorn St,A409,721,1,1,MTM,"Grierson, Delphine",delphine.grierson@example.com,2025-03-06,2025-12-10,"$1,420.00","$1,380.00"
HWK,Hawthorn Yard,22 Hawthorn St,A410,969,2,2,Occupied,"Engelhardt, Lachlan",lachlan.engelhardt@mail.example.net,2024-07-18,2025-04-05,"$2,030.00","$2,015.00"
HWK,Hawthorn Yard,22 Hawthorn St,A411,753,1,1,NTV,"Ubaldi, Bastien",bastien.ubaldi@mail.example.net,03/2024,2025-02-22,"$1,650.00","$1,595.00"
HWK,Hawthorn Yard,22 Hawthorn St,A412,969,2,1.5,MTM,"Kowalczyk, Nadim",nadim.kowalczyk@example.com,2024-07-19,2025-07-15,"$1,900.00","1,900.00"
HWK,Hawthorn Yard,22 Hawthorn St,A413,421,0,1,MTM,"Engelhardt, Wilhelmina",wilhelmina.engelhardt@example.com,2025-07-11,2026-03-25,"1,090.00","$1,035.00"
HWK,Hawthorn Yard,22 Hawthorn St,A414,699,1,1,MTM,"Pemberton, Delphine",delphine.pemberton@example.com,2025-04-20,2026-04-04,"$1,600.00","$1,555.00"
HWK,Hawthorn Yard,22 Hawthorn St,A414,699,1,1,MTM,"Yoshida, Joaquin","joaquin.yoshida@example,com",2025-04-20,2026-04-04,"$1,600.00","$1,555.00"
HWK,Hawthorn Yard,22 Hawthorn St,A415,"1,023",2,2,Occ,"Ishikawa, Hamza",hamza.ishikawa@example.com,2025-11-16,2026-11-10,"2,060.00","2,005.00"
HWK,Hawthorn Yard,22 Hawthorn St,A416,773,1,1,MTM,"Broussard, Ilse",ilse.broussard@example.org,2024-04-07,2025-04-24,"$1,570.00","1,525.00"
HWK,Hawthorn Yard,22 Hawthorn St,A417,768,1,1,Occupied,"Cisneros, Quentin",quentin.cisneros@example.com,2026-04-20,2027-05-19,"1,415.00","1,400.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A418,781,1,1,Occ,"Cisneros, Dario",dario.cisneros@example.org,2024-07-10,2025-02-06,"1,595.00","1,590.00"
HWK,Hawthorn Yard,22 Hawthorn St,A419,711,1,1,Occupied,"Engelhardt, Wilhelmina",wilhelmina.engelhardt@example.org,2025-03-31,2026-04-20,"1,635.00","$1,555.00"
HWK,Hawthorn Yard,22 Hawthorn St,A419,711,1,1,Occ,"Ashworth, Ilse",ilse.ashworth@example.com,2026-05-13,2027-03-07,"1,635.00","1,595.00"
HWK,Hawthorn Yard,22 Hawthorn St,A420,"1,080",2,2,MTM,"Yoshida, Aurelio",aurelio.yoshida@mail.example.net,2024-12-02,2025-07-24,"$1,835.00","$1,780.00"
HWK,Hawthorn Yard,22 Hawthorn St,A421,"1,266",3,1.5,Occupied,"Haddad, Ferran",ferran.haddad@example.com,2025-10-13,2026-08-07,"2,325.00","$2,265.00"
HWK,Hawthorn Yard,22 Hawthorn St,A422,"1,065",2,2,Occupied,"Broussard, Xavier",xavier.broussard@example.org,2025-04-21,2026-05-23,"$1,860.00","1,800.00"
HWK,Hawthorn Yard,22 Hawthorn St,A422,"1,065",2,2,Occ,"Ishikawa, Wilhelmina",wilhelmina.ishikawa@example.org,2026-06-06,2027-05-17,"$1,860.00","$1,840.00"
HWK,Hawthorn Yard,22 Hawthorn St,A423,,2,2,Occ,"Ferrante, Soren",soren.ferrante@mail.example.net,2025-05-17,2026-05-30,"2,060.00","2,005.00"
HWK,Hawthorn Yard,22 Hawthorn St,A423,"1,002",2,2,Occ,"Ishikawa, Hamza",hamza.ishikawa@example.com,2025-05-17,2026-05-30,"2,060.00","2,005.00"
HWK,Hawthorn Yard,22 Hawthorn St,A424,470,0,1,Vacant-Ready,,,,,"1,010.00",
HWK,Hawthorn Yard,22 Hawthorn St,A425,739,1,1,Occ,"Broussard, Clemence","clemence.broussard@example,com",2026-06-05,2027-03-12,"1,560.00","$1,510.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A426,983,2,1.5,Occupied,"Calderon, Ulrich",ulrich.calderon@example.com,2025-05-04,2026-02-11,"$1,940.00","$1,910.00"
HWK,Hawthorn Yard,22 Hawthorn St,A427,"1,074",2,2,Occupied,"Nakamura, Zora",zora.nakamura@mail.example.net,2025-01-16,2025-09-29,"1,905.00","$1,880.00"
HWK,Hawthorn Yard,22 Hawthorn Street,A428,"1,229",3,2,Occ,"Wexler, Ulrich",ulrich.wexler@example.com,2025-08-21,2026-04-25,"$2,425.00","2,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,A428,"1,229",3,2,Occ,"Yoshida, Nadim",nadim.yoshida@mail.example.net,2025-08-21,2026-04-25,"$2,425.00","2,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,A429,784,1,1,NTV,"Cisneros, Katrien",katrien.cisneros@example.com,2025-02-19,2025-10-31,"$1,570.00","$1,550.00"
HWK,Hawthorn Yard,22 Hawthorn St,A430,686,1,1,Vacant,,,,,"1,435.00",
HWK,Hawthorn Yard,22 Hawthorn Street,B101,782,1,1,Occ,"Beaumont, Clemence",clemence.beaumont@mail.example.net,2024-03-24,2024-10-10,"1,420.00","1,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,B101,782,1,1,Occ,"Tavares, Clemence",clemence.tavares@example.com,2024-03-24,2024-10-10,"$1,420.00","$1,420.00"
HWK,Hawthorn Yard,22 Hawthorn St,B102,769,1,1,Occupied,"Fontaine, Zora",zora.fontaine@example.org,2024-09-06,,"$1,645.00","1,595.00"
HWK,Hawthorn Yard,22 Hawthorn St,B103,792,1,1,Occ,"Beaumont, Elke",elke.beaumont@example.com,2026-05-21,2027-02-12,"1,445.00","1,385.00"
HWK,Hawthorn Yard,22 Hawthorn St,B104,999,2,2,Vacant-Ready,,,,,"1,825.00",
HWK,Hawthorn Yard,22 Hawthorn St,B105,"1,053",2,1,Occupied,"Eriksen, Delphine","delphine.eriksen@example,com",2026-05-21,2026-11-23,"$2,050.00","$2,030.00"
HWK,Hawthorn Yard,22 Hawthorn St,B106,"1,071",2,1,Occupied,"Quintero, Valentina",valentina.quintero@example.org,2025-08-07,2026-05-19,"2,055.00","$2,020.00"
HWK,Hawthorn Yard,22 Hawthorn St,B106,"1,071",2,1,Occupied,"Calderon, Marisol",marisol.calderon@example.org,2025-08-07,2026-05-19,-,"$2,020.00"
HWK,Hawthorn Yard,22 Hawthorn St,B107,523,0,1,Occ,"Pemberton, Aurelio",aurelio.pemberton@mail.example.net,2025-06-06,2025-12-18,"1,145.00","$1,120.00"
HWK,Hawthorn Yard,22 Hawthorn Street,B108,446,0,1,Vacant,,,,,"1,210.00",
HWK,Hawthorn Yard,22 Hawthorn St,B109,808,1,1,MTM,"Kowalczyk, Ottilie",ottilie.kowalczyk@example.com,2024-12-29,2025-12-10,"$1,645.00","$1,600.00"
